filename,language,domain,original_split,split
nt_en_000274_1.png,english,notice,val,train
qp_mr_000603_1.png,marathi,question_paper,train,train
ar_mr_000687_1.png,marathi,acts_rules,val,train
fm_hi_000761_1.png,hindi,forms,test,train
np_hi_000001_1.png,hindi,newspaper,train,train
qp_hi_000478_0.png,hindi,question_paper,train,train
qp_mr_000082_0.png,marathi,question_paper,train,train
qp_mr_000260_1.png,marathi,question_paper,val,train
qp_mr_000228_1.png,marathi,question_paper,val,train
qp_mr_000395_1.png,marathi,question_paper,train,train
fm_mr_000383_0.png,marathi,forms,val,train
qp_hi_000160_0.png,hindi,question_paper,train,train
ar_en_000426.png,english,acts_rules,val,train
fm_en_000218_0.png,english,forms,train,train
qp_hi_000813_0.png,hindi,question_paper,test,train
qp_mr_000389_1.png,marathi,question_paper,train,train
ar_en_001220.png,english,acts_rules,train,train
ar_en_001201.png,english,acts_rules,train,train
qp_mr_000141_0.png,marathi,question_paper,train,train
qp_hi_000755_0.png,hindi,question_paper,val,train
ar_hi_000518_1.png,hindi,acts_rules,train,train
np_hi_000369_1.png,hindi,newspaper,train,train
qp_hi_000841_0.png,hindi,question_paper,train,train
ar_mr_000826_1.png,marathi,acts_rules,train,train
qp_hi_000219_0.png,hindi,question_paper,train,train
nt_mr_000200.png,marathi,notice,val,train
nt_en_000176_1.png,english,notice,val,train
qp_hi_000450_0.png,hindi,question_paper,train,train
qp_hi_000117_0.png,hindi,question_paper,test,train
ar_en_001072.png,english,acts_rules,val,train
ar_en_000049.png,english,acts_rules,train,train
np_mr_000295_1.png,marathi,newspaper,train,train
qp_mr_000424_1.png,marathi,question_paper,train,train
fm_en_000533_0.png,english,forms,train,train
fm_hi_000076_0.png,hindi,forms,val,train
fm_hi_000730_1.png,hindi,forms,train,train
nt_hi_000315_1.png,hindi,notice,train,train
fm_hi_000759_1.png,hindi,forms,test,train
qp_hi_000110_0.png,hindi,question_paper,train,train
qp_mr_000281_1.png,marathi,question_paper,val,train
fm_hi_000743_1.png,hindi,forms,train,train
fm_hi_000489_1.png,hindi,forms,train,train
ar_en_001260.png,english,acts_rules,train,train
nt_en_000436_1.png,english,notice,train,train
ar_en_000638.png,english,acts_rules,test,train
ar_hi_000148_0.png,hindi,acts_rules,train,train
fm_hi_000132_0.png,hindi,forms,train,train
fm_hi_000299_1.png,hindi,forms,test,train
np_hi_000421_1.png,hindi,newspaper,train,train
ar_en_000992.png,english,acts_rules,train,train
fm_mr_000019_0.png,marathi,forms,train,train
ar_en_001460.png,english,acts_rules,train,train
nt_mr_000186.png,marathi,notice,train,train
nt_hi_000177_0.png,hindi,notice,train,train
ar_mr_000128_0.png,marathi,acts_rules,test,train
ar_mr_000436_0.png,marathi,acts_rules,test,train
qp_mr_000237_1.png,marathi,question_paper,train,train
ar_mr_000349_0.png,marathi,acts_rules,val,train
np_en_000065_0.png,english,newspaper,train,train
nt_hi_000277_0.png,hindi,notice,train,train
ar_hi_000175_0.png,hindi,acts_rules,train,train
np_en_000462_1.png,english,newspaper,train,train
qp_mr_000104_0.png,marathi,question_paper,train,train
ar_hi_000225_0.png,hindi,acts_rules,val,train
np_mr_000057_1.png,marathi,newspaper,val,train
qp_mr_000162_0.png,marathi,question_paper,train,train
ar_mr_000788_1.png,marathi,acts_rules,val,train
ar_en_000420.png,english,acts_rules,val,train
np_hi_000185_1.png,hindi,newspaper,train,train
ar_mr_000408_0.png,marathi,acts_rules,train,train
nt_hi_000002_0.png,hindi,notice,val,train
nt_mr_000217.png,marathi,notice,train,train
np_en_000465_1.png,english,newspaper,test,train
ar_en_000806.png,english,acts_rules,train,train
np_mr_000362_1.png,marathi,newspaper,train,train
nt_hi_000243_0.png,hindi,notice,train,train
nt_en_000218_1.png,english,notice,train,train
ar_mr_000170_0.png,marathi,acts_rules,train,train
fm_hi_000227_0.png,hindi,forms,train,train
nt_mr_000260.png,marathi,notice,test,train
qp_mr_000569_1.png,marathi,question_paper,train,train
qp_mr_000132_0.png,marathi,question_paper,train,train
nt_mr_000675.png,marathi,notice,test,train
ar_en_001223.png,english,acts_rules,train,train
np_hi_000509_1.png,hindi,newspaper,val,train
nt_mr_000128.png,marathi,notice,train,train
fm_hi_000488_1.png,hindi,forms,train,train
np_en_000303_1.png,english,newspaper,train,train
ar_mr_000941_1.png,marathi,acts_rules,train,train
np_en_000185_0.png,english,newspaper,train,train
nt_en_000220_1.png,english,notice,train,train
qp_mr_000653_1.png,marathi,question_paper,train,train
np_en_000261_1.png,english,newspaper,train,train
ar_en_001105.png,english,acts_rules,train,train
ar_mr_000074_0.png,marathi,acts_rules,train,train
np_mr_000387_1.png,marathi,newspaper,train,train
qp_hi_000062_0.png,hindi,question_paper,train,train
nt_hi_000199_0.png,hindi,notice,train,train
qp_mr_000560_1.png,marathi,question_paper,train,train
np_mr_000034_1.png,marathi,newspaper,train,train
nt_mr_000305.png,marathi,notice,train,train
np_en_000240_1.png,english,newspaper,train,train
np_hi_000269_1.png,hindi,newspaper,train,train
nt_hi_000163_0.png,hindi,notice,train,train
qp_mr_000527_1.png,marathi,question_paper,train,train
fm_mr_000068_0.png,marathi,forms,train,train
nt_hi_000598_1.png,hindi,notice,train,train
qp_mr_000704_1.png,marathi,question_paper,train,train
np_hi_000349_1.png,hindi,newspaper,train,train
ar_mr_001046_1.png,marathi,acts_rules,train,train
nt_mr_000399.png,marathi,notice,train,train
np_hi_000375_1.png,hindi,newspaper,train,train
ar_en_000910.png,english,acts_rules,train,train
nt_mr_000164.png,marathi,notice,train,train
qp_mr_000703_1.png,marathi,question_paper,test,train
fm_mr_000629_1.png,marathi,forms,test,train
qp_hi_000165_0.png,hindi,question_paper,train,train
ar_en_000987.png,english,acts_rules,train,train
nt_en_000012_1.png,english,notice,train,train
fm_hi_000233_0.png,hindi,forms,val,train
nt_mr_000474.png,marathi,notice,train,train
nt_en_000402_1.png,english,notice,train,train
fm_en_000042_0.png,english,forms,train,train
np_mr_000162_1.png,marathi,newspaper,train,train
ar_mr_000723_1.png,marathi,acts_rules,train,train
ar_en_000093.png,english,acts_rules,test,train
ar_en_000347.png,english,acts_rules,train,train
qp_mr_000484_1.png,marathi,question_paper,train,train
np_en_000313_1.png,english,newspaper,train,train
fm_mr_000180_0.png,marathi,forms,val,train
qp_hi_000639_0.png,hindi,question_paper,train,train
fm_mr_000481_1.png,marathi,forms,train,train
np_en_000432_1.png,english,newspaper,train,train
ar_en_000885.png,english,acts_rules,train,train
nt_hi_000564_1.png,hindi,notice,train,train
ar_en_000219.png,english,acts_rules,train,train
np_mr_000059_1.png,marathi,newspaper,train,train
np_mr_000333_1.png,marathi,newspaper,test,train
qp_mr_000697_1.png,marathi,question_paper,train,train
ar_hi_000630_1.png,hindi,acts_rules,train,train
ar_en_001286.png,english,acts_rules,train,train
nt_hi_000266_0.png,hindi,notice,train,train
ar_mr_000721_1.png,marathi,acts_rules,train,train
ar_en_000112.png,english,acts_rules,train,train
ar_hi_000291_0.png,hindi,acts_rules,train,train
qp_mr_000641_1.png,marathi,question_paper,train,train
nt_mr_000264.png,marathi,notice,val,train
np_mr_000498_1.png,marathi,newspaper,train,train
ar_mr_000345_0.png,marathi,acts_rules,train,train
qp_hi_000240_0.png,hindi,question_paper,val,train
fm_hi_000320_1.png,hindi,forms,train,train
np_mr_000206_1.png,marathi,newspaper,train,train
qp_mr_000434_1.png,marathi,question_paper,train,train
np_mr_000157_1.png,marathi,newspaper,test,train
ar_mr_000199_0.png,marathi,acts_rules,val,train
ar_mr_001015_1.png,marathi,acts_rules,train,train
ar_en_000958.png,english,acts_rules,val,train
ar_en_000484.png,english,acts_rules,train,train
ar_en_001299.png,english,acts_rules,val,train
ar_en_000716.png,english,acts_rules,train,train
nt_mr_000087.png,marathi,notice,val,train
ar_hi_000323_0.png,hindi,acts_rules,train,train
ar_mr_000685_1.png,marathi,acts_rules,train,train
qp_hi_000563_0.png,hindi,question_paper,train,train
ar_en_000061.png,english,acts_rules,train,train
fm_hi_000748_1.png,hindi,forms,train,train
ar_mr_000151_0.png,marathi,acts_rules,train,train
ar_mr_000382_0.png,marathi,acts_rules,train,train
ar_mr_000905_1.png,marathi,acts_rules,train,train
qp_hi_000201_0.png,hindi,question_paper,train,train
nt_mr_000432.png,marathi,notice,train,train
ar_mr_000804_1.png,marathi,acts_rules,train,train
fm_mr_000244_0.png,marathi,forms,train,train
ar_mr_000598_1.png,marathi,acts_rules,train,train
ar_hi_000683_1.png,hindi,acts_rules,train,train
fm_en_000535_0.png,english,forms,val,train
qp_mr_000085_0.png,marathi,question_paper,train,train
np_hi_000341_1.png,hindi,newspaper,test,train
fm_en_000418_0.png,english,forms,val,train
ar_mr_000212_0.png,marathi,acts_rules,train,train
nt_en_000266_1.png,english,notice,val,train
fm_en_000267_0.png,english,forms,train,train
ar_en_000527.png,english,acts_rules,train,train
ar_hi_000295_0.png,hindi,acts_rules,train,train
np_mr_000324_1.png,marathi,newspaper,train,train
ar_hi_000036_0.png,hindi,acts_rules,train,train
ar_en_001499.png,english,acts_rules,train,train
ar_en_000395.png,english,acts_rules,train,train
fm_mr_000526_1.png,marathi,forms,test,train
ar_en_000145.png,english,acts_rules,test,train
nt_mr_000084.png,marathi,notice,train,train
qp_hi_000403_0.png,hindi,question_paper,val,train
nt_hi_000487_1.png,hindi,notice,train,train
qp_hi_000037_0.png,hindi,question_paper,train,train
np_hi_000037_1.png,hindi,newspaper,train,train
np_hi_000555_1.png,hindi,newspaper,val,train
ar_mr_000303_0.png,marathi,acts_rules,train,train
ar_hi_000146_0.png,hindi,acts_rules,train,train
ar_en_000183.png,english,acts_rules,train,train
fm_hi_000655_1.png,hindi,forms,train,train
ar_hi_000049_0.png,hindi,acts_rules,test,train
ar_mr_000761_1.png,marathi,acts_rules,train,train
fm_hi_000417_1.png,hindi,forms,train,train
qp_hi_000472_0.png,hindi,question_paper,test,train
fm_mr_000619_1.png,marathi,forms,train,train
nt_en_000383_1.png,english,notice,train,train
ar_hi_000330_0.png,hindi,acts_rules,train,train
nt_en_000280_1.png,english,notice,train,train
fm_mr_000630_1.png,marathi,forms,train,train
ar_en_000939.png,english,acts_rules,val,train
nt_hi_000255_0.png,hindi,notice,train,train
np_en_000271_1.png,english,newspaper,train,train
fm_hi_000477_1.png,hindi,forms,val,train
qp_hi_000378_0.png,hindi,question_paper,train,train
fm_hi_000446_1.png,hindi,forms,train,train
nt_mr_000521.png,marathi,notice,train,train
ar_hi_000224_0.png,hindi,acts_rules,train,train
ar_en_000433.png,english,acts_rules,train,train
ar_en_000783.png,english,acts_rules,train,train
np_en_000285_1.png,english,newspaper,train,train
nt_en_000414_1.png,english,notice,train,train
ar_hi_000580_1.png,hindi,acts_rules,train,train
nt_hi_000601_1.png,hindi,notice,train,train
nt_mr_000261.png,marathi,notice,train,train
fm_mr_000259_0.png,marathi,forms,test,train
np_en_000062_0.png,english,newspaper,train,train
nt_en_000462_1.png,english,notice,train,train
qp_mr_000102_0.png,marathi,question_paper,train,train
ar_en_000764.png,english,acts_rules,train,train
qp_mr_000494_1.png,marathi,question_paper,train,train
qp_mr_000371_1.png,marathi,question_paper,train,train
fm_hi_000493_1.png,hindi,forms,train,train
np_en_000305_1.png,english,newspaper,test,train
nt_hi_000434_1.png,hindi,notice,test,train
ar_en_001454.png,english,acts_rules,train,train
ar_en_001021.png,english,acts_rules,train,train
ar_en_000563.png,english,acts_rules,test,train
qp_hi_000701_0.png,hindi,question_paper,train,train
qp_hi_000336_0.png,hindi,question_paper,train,train
np_mr_000115_1.png,marathi,newspaper,train,train
nt_mr_000430.png,marathi,notice,train,train
fm_mr_000540_1.png,marathi,forms,test,train
qp_mr_000480_1.png,marathi,question_paper,train,train
fm_mr_000341_0.png,marathi,forms,train,train
qp_hi_000702_0.png,hindi,question_paper,train,train
ar_en_000248.png,english,acts_rules,train,train
qp_hi_000247_0.png,hindi,question_paper,train,train
fm_en_000424_0.png,english,forms,train,train
nt_en_000250_1.png,english,notice,train,train
ar_hi_000349_0.png,hindi,acts_rules,train,train
qp_mr_000327_1.png,marathi,question_paper,train,train
qp_mr_000166_0.png,marathi,question_paper,test,train
ar_mr_000926_1.png,marathi,acts_rules,train,train
nt_mr_000453.png,marathi,notice,train,train
fm_mr_000451_0.png,marathi,forms,train,train
qp_hi_000413_0.png,hindi,question_paper,val,train
ar_hi_000136_0.png,hindi,acts_rules,train,train
np_mr_000127_1.png,marathi,newspaper,test,train
nt_mr_000606.png,marathi,notice,test,train
fm_hi_000330_1.png,hindi,forms,train,train
fm_en_000211_0.png,english,forms,train,train
np_mr_000304_1.png,marathi,newspaper,train,train
ar_mr_000019_0.png,marathi,acts_rules,val,train
ar_en_000223.png,english,acts_rules,train,train
qp_hi_000148_0.png,hindi,question_paper,test,train
ar_en_000186.png,english,acts_rules,train,train
fm_hi_000630_1.png,hindi,forms,test,train
fm_mr_000558_1.png,marathi,forms,train,train
nt_hi_000524_1.png,hindi,notice,train,train
np_en_000067_0.png,english,newspaper,train,train
ar_mr_001008_1.png,marathi,acts_rules,train,train
fm_en_000506_0.png,english,forms,train,train
qp_mr_000261_1.png,marathi,question_paper,train,train
ar_en_001263.png,english,acts_rules,train,train
nt_en_000189_1.png,english,notice,train,train
fm_mr_000361_0.png,marathi,forms,test,train
ar_en_000192.png,english,acts_rules,train,train
nt_hi_000426_1.png,hindi,notice,val,train
np_en_000206_1.png,english,newspaper,train,train
fm_mr_000120_0.png,marathi,forms,train,train
nt_mr_000216.png,marathi,notice,train,train
ar_en_001031.png,english,acts_rules,train,train
ar_mr_001014_1.png,marathi,acts_rules,train,train
ar_en_000120.png,english,acts_rules,train,train
ar_en_000416.png,english,acts_rules,train,train
qp_hi_000281_0.png,hindi,question_paper,val,train
ar_hi_000466_1.png,hindi,acts_rules,train,train
fm_hi_000211_0.png,hindi,forms,val,train
qp_mr_000112_0.png,marathi,question_paper,train,train
qp_hi_000016_0.png,hindi,question_paper,train,train
ar_hi_000687_1.png,hindi,acts_rules,train,train
fm_hi_000541_1.png,hindi,forms,train,train
ar_mr_000870_1.png,marathi,acts_rules,train,train
ar_en_000505.png,english,acts_rules,test,train
qp_mr_000526_1.png,marathi,question_paper,train,train
qp_hi_000546_0.png,hindi,question_paper,train,train
qp_hi_000458_0.png,hindi,question_paper,train,train
fm_en_000421_0.png,english,forms,train,train
ar_mr_000283_0.png,marathi,acts_rules,train,train
nt_mr_000117.png,marathi,notice,train,train
fm_en_000553_0.png,english,forms,train,train
np_mr_000045_1.png,marathi,newspaper,train,train
qp_hi_000150_0.png,hindi,question_paper,train,train
ar_hi_000655_1.png,hindi,acts_rules,train,train
ar_en_001394.png,english,acts_rules,train,train
nt_mr_000036.png,marathi,notice,train,train
ar_mr_000709_1.png,marathi,acts_rules,test,train
ar_mr_000181_0.png,marathi,acts_rules,train,train
nt_mr_000345.png,marathi,notice,test,train
np_en_000123_0.png,english,newspaper,train,train
qp_hi_000180_0.png,hindi,question_paper,train,train
ar_mr_000560_0.png,marathi,acts_rules,train,train
nt_hi_000450_1.png,hindi,notice,train,train
nt_mr_000605.png,marathi,notice,train,train
nt_mr_000187.png,marathi,notice,test,train
np_en_000481_1.png,english,newspaper,train,train
fm_hi_000706_1.png,hindi,forms,train,train
ar_en_001189.png,english,acts_rules,train,train
fm_hi_000113_0.png,hindi,forms,test,train
qp_mr_000208_0.png,marathi,question_paper,train,train
fm_hi_000776_1.png,hindi,forms,test,train
nt_mr_000627.png,marathi,notice,train,train
np_en_000427_1.png,english,newspaper,train,train
qp_mr_000444_1.png,marathi,question_paper,train,train
qp_hi_000289_0.png,hindi,question_paper,train,train
qp_mr_000284_1.png,marathi,question_paper,train,train
fm_hi_000314_1.png,hindi,forms,train,train
qp_hi_000837_0.png,hindi,question_paper,val,train
fm_mr_000549_1.png,marathi,forms,train,train
np_hi_000182_1.png,hindi,newspaper,train,train
qp_mr_000495_1.png,marathi,question_paper,test,train
fm_hi_000483_1.png,hindi,forms,train,train
nt_en_000145_1.png,english,notice,test,train
ar_mr_000186_0.png,marathi,acts_rules,train,train
nt_mr_000661.png,marathi,notice,train,train
fm_mr_000576_1.png,marathi,forms,test,train
ar_mr_000008_0.png,marathi,acts_rules,train,train
ar_mr_000645_1.png,marathi,acts_rules,test,train
nt_en_000165_1.png,english,notice,train,train
fm_en_000583_0.png,english,forms,val,train
np_mr_000402_1.png,marathi,newspaper,val,train
ar_mr_000214_0.png,marathi,acts_rules,val,train
qp_hi_000489_0.png,hindi,question_paper,train,train
ar_en_000396.png,english,acts_rules,train,train
ar_hi_000071_0.png,hindi,acts_rules,train,train
np_en_000069_0.png,english,newspaper,train,train
ar_mr_000581_1.png,marathi,acts_rules,train,train
qp_hi_000157_0.png,hindi,question_paper,train,train
fm_mr_000387_0.png,marathi,forms,train,train
nt_mr_000368.png,marathi,notice,train,train
nt_mr_000244.png,marathi,notice,val,train
fm_mr_000425_0.png,marathi,forms,train,train
ar_mr_000137_0.png,marathi,acts_rules,train,train
nt_mr_000487.png,marathi,notice,train,train
ar_mr_000973_1.png,marathi,acts_rules,val,train
qp_hi_000088_0.png,hindi,question_paper,train,train
qp_mr_000024_0.png,marathi,question_paper,train,train
ar_mr_001047_1.png,marathi,acts_rules,train,train
fm_en_000036_0.png,english,forms,train,train
fm_hi_000525_1.png,hindi,forms,train,train
nt_mr_000763.png,marathi,notice,train,train
ar_mr_000380_0.png,marathi,acts_rules,val,train
ar_hi_000415_1.png,hindi,acts_rules,train,train
fm_hi_000396_1.png,hindi,forms,train,train
ar_en_000239.png,english,acts_rules,train,train
ar_hi_000184_0.png,hindi,acts_rules,train,train
np_mr_000356_1.png,marathi,newspaper,train,train
qp_mr_000379_1.png,marathi,question_paper,train,train
qp_hi_000045_0.png,hindi,question_paper,test,train
ar_mr_000910_1.png,marathi,acts_rules,val,train
ar_mr_000403_0.png,marathi,acts_rules,test,train
qp_hi_000316_0.png,hindi,question_paper,train,train
ar_mr_000267_0.png,marathi,acts_rules,train,train
nt_mr_000283.png,marathi,notice,train,train
fm_hi_000662_1.png,hindi,forms,train,train
fm_en_000510_0.png,english,forms,train,train
nt_hi_000239_0.png,hindi,notice,train,train
fm_mr_000052_0.png,marathi,forms,train,train
fm_mr_000223_0.png,marathi,forms,train,train
fm_mr_000446_0.png,marathi,forms,train,train
ar_mr_000353_0.png,marathi,acts_rules,train,train
ar_hi_000171_0.png,hindi,acts_rules,train,train
fm_en_000516_0.png,english,forms,train,train
ar_en_001357.png,english,acts_rules,train,train
qp_hi_000178_0.png,hindi,question_paper,train,train
fm_mr_000278_0.png,marathi,forms,train,train
np_mr_000279_1.png,marathi,newspaper,train,train
fm_hi_000679_1.png,hindi,forms,test,train
ar_en_001368.png,english,acts_rules,val,train
np_mr_000062_1.png,marathi,newspaper,val,train
nt_en_000064_1.png,english,notice,val,train
nt_en_000196_1.png,english,notice,train,train
fm_en_000179_0.png,english,forms,train,train
qp_mr_000296_1.png,marathi,question_paper,test,train
qp_hi_000539_0.png,hindi,question_paper,val,train
nt_hi_000345_1.png,hindi,notice,val,train
nt_hi_000557_1.png,hindi,notice,train,train
ar_en_001188.png,english,acts_rules,train,train
fm_mr_000389_0.png,marathi,forms,train,train
ar_en_000521.png,english,acts_rules,train,train
nt_en_000128_1.png,english,notice,train,train
ar_mr_000172_0.png,marathi,acts_rules,train,train
ar_en_000934.png,english,acts_rules,train,train
np_hi_000106_1.png,hindi,newspaper,train,train
ar_mr_000635_1.png,marathi,acts_rules,train,train
ar_en_001055.png,english,acts_rules,train,train
qp_mr_000391_1.png,marathi,question_paper,train,train
ar_hi_000581_1.png,hindi,acts_rules,train,train
fm_hi_000197_0.png,hindi,forms,train,train
np_en_000523_1.png,english,newspaper,val,train
qp_mr_000021_0.png,marathi,question_paper,train,train
nt_en_000066_1.png,english,notice,train,train
ar_mr_000857_1.png,marathi,acts_rules,train,train
nt_mr_000176.png,marathi,notice,train,train
fm_hi_000696_1.png,hindi,forms,train,train
ar_hi_000005_0.png,hindi,acts_rules,test,train
qp_hi_000545_0.png,hindi,question_paper,val,train
np_hi_000167_1.png,hindi,newspaper,train,train
fm_hi_000142_0.png,hindi,forms,train,train
ar_hi_000205_0.png,hindi,acts_rules,train,train
np_mr_000150_1.png,marathi,newspaper,train,train
fm_hi_000428_1.png,hindi,forms,train,train
ar_hi_000120_0.png,hindi,acts_rules,train,train
fm_en_000588_0.png,english,forms,test,train
np_mr_000420_1.png,marathi,newspaper,train,train
ar_mr_000262_0.png,marathi,acts_rules,train,train
ar_en_000017.png,english,acts_rules,train,train
qp_hi_000622_0.png,hindi,question_paper,train,train
ar_mr_000259_0.png,marathi,acts_rules,test,train
ar_mr_000545_0.png,marathi,acts_rules,train,train
ar_en_000103.png,english,acts_rules,train,train
qp_hi_000560_0.png,hindi,question_paper,train,train
ar_en_000177.png,english,acts_rules,train,train
qp_mr_000207_0.png,marathi,question_paper,train,train
qp_mr_000414_1.png,marathi,question_paper,train,train
nt_hi_000137_0.png,hindi,notice,train,train
nt_mr_000711.png,marathi,notice,train,train
nt_en_000149_1.png,english,notice,train,train
np_en_000179_0.png,english,newspaper,train,train
nt_mr_000664.png,marathi,notice,train,train
np_en_000491_1.png,english,newspaper,train,train
nt_mr_000522.png,marathi,notice,train,train
qp_mr_000536_1.png,marathi,question_paper,train,train
fm_en_000309_0.png,english,forms,train,train
nt_mr_000125.png,marathi,notice,train,train
np_mr_000236_1.png,marathi,newspaper,train,train
fm_hi_000284_1.png,hindi,forms,val,train
ar_hi_000465_1.png,hindi,acts_rules,train,train
np_mr_000475_1.png,marathi,newspaper,train,train
fm_hi_000371_1.png,hindi,forms,train,train
ar_mr_000246_0.png,marathi,acts_rules,train,train
nt_hi_000250_0.png,hindi,notice,train,train
np_en_000298_1.png,english,newspaper,val,train
nt_mr_000089.png,marathi,notice,train,train
qp_mr_000204_0.png,marathi,question_paper,train,train
np_hi_000354_1.png,hindi,newspaper,train,train
qp_mr_000577_1.png,marathi,question_paper,train,train
np_mr_000201_1.png,marathi,newspaper,train,train
qp_hi_000082_0.png,hindi,question_paper,train,train
nt_hi_000263_0.png,hindi,notice,train,train
ar_mr_000648_1.png,marathi,acts_rules,train,train
ar_en_001092.png,english,acts_rules,train,train
nt_hi_000451_1.png,hindi,notice,train,train
ar_mr_000778_1.png,marathi,acts_rules,train,train
np_en_000128_0.png,english,newspaper,train,train
ar_hi_000641_1.png,hindi,acts_rules,train,train
ar_hi_000476_1.png,hindi,acts_rules,train,train
ar_hi_000246_0.png,hindi,acts_rules,train,train
fm_mr_000288_0.png,marathi,forms,train,train
qp_mr_000002_0.png,marathi,question_paper,val,train
qp_mr_000509_1.png,marathi,question_paper,train,train
qp_mr_000376_1.png,marathi,question_paper,train,train
np_mr_000233_1.png,marathi,newspaper,train,train
qp_hi_000305_0.png,hindi,question_paper,train,train
qp_hi_000350_0.png,hindi,question_paper,train,train
qp_mr_000523_1.png,marathi,question_paper,train,train
np_en_000042_0.png,english,newspaper,train,train
fm_hi_000230_0.png,hindi,forms,train,train
ar_mr_000474_0.png,marathi,acts_rules,train,train
np_mr_000193_1.png,marathi,newspaper,val,train
qp_mr_000365_1.png,marathi,question_paper,val,train
np_mr_000296_1.png,marathi,newspaper,val,train
fm_mr_000462_1.png,marathi,forms,train,train
ar_hi_000100_0.png,hindi,acts_rules,train,train
ar_en_000998.png,english,acts_rules,train,train
ar_mr_000146_0.png,marathi,acts_rules,train,train
qp_hi_000692_0.png,hindi,question_paper,train,train
nt_en_000519_1.png,english,notice,train,train
ar_en_000451.png,english,acts_rules,val,train
qp_hi_000820_0.png,hindi,question_paper,train,train
qp_hi_000874_0.png,hindi,question_paper,train,train
np_en_000467_1.png,english,newspaper,train,train
ar_en_000830.png,english,acts_rules,train,train
nt_mr_000600.png,marathi,notice,train,train
fm_en_000029_0.png,english,forms,val,train
np_hi_000109_1.png,hindi,newspaper,train,train
ar_mr_000711_1.png,marathi,acts_rules,train,train
nt_hi_000396_1.png,hindi,notice,train,train
ar_hi_000532_1.png,hindi,acts_rules,test,train
ar_mr_000852_1.png,marathi,acts_rules,train,train
fm_hi_000138_0.png,hindi,forms,val,train
ar_mr_000275_0.png,marathi,acts_rules,val,train
fm_en_000027_0.png,english,forms,train,train
fm_en_000460_0.png,english,forms,val,train
qp_mr_000264_1.png,marathi,question_paper,train,train
qp_hi_000188_0.png,hindi,question_paper,train,train
fm_hi_000676_1.png,hindi,forms,train,train
ar_en_000197.png,english,acts_rules,train,train
nt_mr_000258.png,marathi,notice,train,train
qp_hi_000796_0.png,hindi,question_paper,train,train
fm_hi_000727_1.png,hindi,forms,train,train
ar_hi_000392_1.png,hindi,acts_rules,train,train
fm_hi_000263_1.png,hindi,forms,train,train
np_hi_000486_1.png,hindi,newspaper,train,train
ar_en_001390.png,english,acts_rules,test,train
ar_en_001088.png,english,acts_rules,train,train
ar_mr_000997_1.png,marathi,acts_rules,train,train
ar_en_000786.png,english,acts_rules,train,train
qp_hi_000080_0.png,hindi,question_paper,val,train
nt_mr_000434.png,marathi,notice,train,train
nt_hi_000536_1.png,hindi,notice,train,train
qp_hi_000708_0.png,hindi,question_paper,train,train
ar_hi_000228_0.png,hindi,acts_rules,train,train
ar_mr_000277_0.png,marathi,acts_rules,train,train
nt_en_000550_1.png,english,notice,train,train
fm_en_000181_0.png,english,forms,train,train
ar_hi_000325_0.png,hindi,acts_rules,train,train
qp_mr_000678_1.png,marathi,question_paper,val,train
np_mr_000438_1.png,marathi,newspaper,train,train
ar_en_000890.png,english,acts_rules,val,train
qp_hi_000144_0.png,hindi,question_paper,train,train
qp_hi_000595_0.png,hindi,question_paper,train,train
qp_mr_000338_1.png,marathi,question_paper,train,train
np_hi_000066_1.png,hindi,newspaper,train,train
nt_mr_000584.png,marathi,notice,train,train
fm_en_000375_0.png,english,forms,train,train
ar_en_000927.png,english,acts_rules,train,train
fm_mr_000467_1.png,marathi,forms,train,train
nt_mr_000069.png,marathi,notice,train,train
nt_hi_000342_1.png,hindi,notice,train,train
qp_mr_000128_0.png,marathi,question_paper,train,train
nt_mr_000715.png,marathi,notice,train,train
np_hi_000140_1.png,hindi,newspaper,val,train
fm_mr_000012_0.png,marathi,forms,train,train
qp_hi_000731_0.png,hindi,question_paper,train,train
np_mr_000320_1.png,marathi,newspaper,train,train
ar_en_000211.png,english,acts_rules,train,train
np_en_000272_1.png,english,newspaper,train,train
qp_mr_000360_1.png,marathi,question_paper,train,train
fm_mr_000640_1.png,marathi,forms,test,train
np_en_000248_1.png,english,newspaper,val,train
fm_en_000097_0.png,english,forms,train,train
nt_hi_000004_0.png,hindi,notice,train,train
np_hi_000382_1.png,hindi,newspaper,train,train
np_mr_000468_1.png,marathi,newspaper,val,train
qp_mr_000150_0.png,marathi,question_paper,test,train
nt_hi_000336_1.png,hindi,notice,train,train
fm_hi_000484_1.png,hindi,forms,train,train
qp_hi_000098_0.png,hindi,question_paper,train,train
qp_hi_000744_0.png,hindi,question_paper,train,train
ar_hi_000331_0.png,hindi,acts_rules,test,train
ar_mr_000359_0.png,marathi,acts_rules,train,train
ar_en_000113.png,english,acts_rules,train,train
fm_mr_000108_0.png,marathi,forms,val,train
ar_en_000848.png,english,acts_rules,train,train
nt_mr_000300.png,marathi,notice,train,train
ar_mr_000600_1.png,marathi,acts_rules,train,train
ar_mr_000694_1.png,marathi,acts_rules,val,train
ar_en_000319.png,english,acts_rules,train,train
fm_hi_000657_1.png,hindi,forms,train,train
fm_en_000068_0.png,english,forms,train,train
nt_mr_000284.png,marathi,notice,val,train
qp_hi_000858_0.png,hindi,question_paper,test,train
ar_en_001359.png,english,acts_rules,train,train
ar_hi_000595_1.png,hindi,acts_rules,train,train
fm_hi_000120_0.png,hindi,forms,train,train
